0.037,0.105 ,0.142
0.035,0.120 ,0.155
0.034,0.119 ,0.153
0.035,0.110 ,0.145
0.035,0.088 ,0.123
0.037,0.091 ,0.128
0.033,0.097 ,0.130
0.035,0.112 ,0.147
0.037,0.115 ,0.152
0.035,0.119 ,0.154
0.035,0.093 ,0.128
0.034,0.090 ,0.124
0.035,0.088 ,0.123
0.034,0.117 ,0.151
0.036,0.119 ,0.155
0.033,0.091 ,0.124
0.034,0.092 ,0.126
0.033,0.117 ,0.150
0.035,0.095 ,0.130
0.035,0.090 ,0.125
