0.046,0.013,0.059
0.025,0.010,0.035
0.032,0.007,0.039
0.034,0.009,0.043
0.034,0.011,0.045
0.031,0.010,0.041
0.032,0.009,0.041
0.032,0.011,0.043
0.034,0.008,0.042
0.028,0.008,0.036
0.033,0.009,0.042
0.031,0.012,0.043
0.037,0.010,0.047
0.029,0.008,0.037
0.032,0.010,0.042
0.032,0.010,0.042
0.034,0.007,0.041
0.039,0.012,0.051
0.035,0.008,0.043
0.033,0.010,0.043
