0.037,0.067,0.104
0.037,0.067,0.104
0.037,0.066,0.103
0.034,0.121,0.155
0.034,0.078,0.112
0.031,0.072,0.103
0.035,0.067,0.102
0.036,0.074,0.110
0.034,0.076,0.110
0.035,0.092,0.127
0.035,0.071,0.106
0.035,0.073,0.108
0.036,0.069,0.105
0.038,0.064,0.102
0.034,0.063,0.097
0.033,0.065,0.098
0.035,0.065,0.100
0.035,0.071,0.106
0.033,0.069,0.102
0.036,0.068,0.104
