0.036,0.089 ,0.125
0.039,0.102 ,0.141
0.032,0.100 ,0.132
0.035,0.079 ,0.114
0.033,0.077 ,0.110
0.037,0.092 ,0.129
0.035,0.126 ,0.161
0.034,0.077 ,0.111
0.032,0.079 ,0.111
0.034,0.073 ,0.107
0.035,0.075 ,0.110
0.029,0.076 ,0.105
0.031,0.069 ,0.100
0.033,0.075 ,0.108
0.035,0.082 ,0.117
0.034,0.080 ,0.114
0.034,0.074 ,0.108
0.036,0.078 ,0.114
0.034,0.073 ,0.107
0.034,0.081 ,0.115
