0.036,0.075,0.111
0.034,0.065,0.099
0.037,0.061,0.098
0.036,0.084,0.120
0.037,0.066,0.103
0.034,0.103,0.137
0.038,0.078,0.116
0.040,0.076,0.116
0.041,0.067,0.108
0.039,0.085,0.124
0.035,0.075,0.110
0.037,0.067,0.104
0.038,0.065,0.103
0.040,0.066,0.106
0.037,0.071,0.108
0.037,0.082,0.119
0.037,0.075,0.112
0.039,0.065,0.104
0.039,0.082,0.121
0.037,0.072,0.109
