0.039,0.076,0.115
0.042,0.078,0.120
0.044,0.083,0.127
0.038,0.077,0.115
0.043,0.084,0.127
0.039,0.067,0.106
0.039,0.084,0.123
0.040,0.084,0.124
0.041,0.077,0.118
0.039,0.069,0.108
0.038,0.076,0.114
0.039,0.103,0.142
0.039,0.076,0.115
0.039,0.077,0.116
0.038,0.075,0.113
0.039,0.076,0.115
0.038,0.120,0.158
0.042,0.111,0.153
0.036,0.145,0.181
0.041,0.082,0.123
